GEO_NAME,age_total,median_income_hh,pct_income_0_30k,pct_income_30_60k,pct_income_60_100k,pct_income_100k_plus,pct_age_15_24,pct_age_25_34,pct_age_35_44,pct_age_45_54,pct_age_55_64,pct_age_65_74,pct_age_75_plus,pct_edu_none,pct_edu_secondary,pct_edu_college,pct_edu_university,pct_french,pct_owners
G0A,83410.0,81000.0,11.655428650061923,16.017613870923352,28.154671804045684,38.10375670840787,8.038604483874835,10.59824961035847,13.289773408464212,11.737201774367582,16.364944251288815,13.787315669583982,8.68600887183791,16.170878997987028,21.494072914336837,19.085961380750017,17.490494296577946,97.97673855100557,81.36363636363636
G0C,45955.0,61600.0,18.33910034602076,21.337946943483278,30.357554786620533,24.77508650519031,7.583505603307583,8.987052551408988,9.955391143509955,12.087912087912088,18.626917636818625,17.81090196931781,12.436078772712436,27.92735585471171,21.056642113284227,16.02743205486411,11.379222758445518,88.51559068950372,72.04152249134948
G0E,4630.0,55200.0,21.551724137931032,24.568965517241377,30.387931034482758,19.181034482758623,6.047516198704104,6.695464362850973,8.855291576673865,11.123110151187905,21.382289416846653,23.002159827213823,13.282937365010799,32.76492082825822,25.213154689403165,13.520097442143728,8.038976857490866,98.59611231101512,81.89655172413794
G0G,16315.0,93000.0,9.195402298850574,13.07471264367816,25.862068965517242,46.264367816091955,9.776279497395034,11.952191235059761,12.166717744406988,13.729696598222493,16.641127796506282,11.124731841863316,6.497088568801717,31.62719633307869,20.206264323911384,14.36210847975554,8.823529411764707,62.78277037496126,70.38102084831057
G0H,10540.0,67000.0,15.546218487394958,20.903361344537817,29.096638655462186,28.886554621848738,8.49146110056926,9.155597722960152,11.385199240986717,12.855787476280836,19.686907020872866,15.227703984819735,7.874762808349146,35.70627802690583,20.964125560538115,12.219730941704036,6.278026905829597,80.61904761904762,77.27748691099477
G0J,29005.0,54800.0,20.463600144875045,24.809851503078594,29.55450923578414,19.992756247736327,7.4987071194621615,8.56748836407516,10.032752973625238,10.687812446129978,19.910360282709878,18.427857265988624,11.118772625409413,29.809465273509527,21.79881171891006,13.870108584306495,7.62138905961893,98.32519190509421,80.58568329718004
G0K,11725.0,65000.0,16.11111111111111,20.833333333333336,30.277777777777775,26.666666666666668,8.059701492537313,10.362473347547976,12.366737739872068,11.641791044776118,18.038379530916846,15.863539445629,7.377398720682303,22.835051546391753,18.8659793814433,18.298969072164947,12.68041237113402,99.35897435897436,82.71028037383178
G0L,60940.0,63200.0,16.70622603615118,21.617673909074313,30.363337593573124,25.78053679021362,8.180177223498523,9.148342632097146,11.060059074499508,10.920577617328519,17.615687561535935,16.475221529373155,11.609780111585167,24.04476257687267,20.02217965520718,16.05000504083073,11.7350539368888,99.07630856286926,78.9531278497173
G0M,34400.0,66500.0,14.510197258441993,20.528251420929454,31.728518890003343,27.181544633901705,9.44767441860465,10.712209302325581,12.034883720930232,11.671511627906977,16.468023255813954,13.125,8.997093023255815,30.966930265995686,20.578720345075485,13.910855499640546,7.494608195542775,98.02139821193023,80.64839572192514
G0N,19995.0,63600.0,17.087912087912088,21.428571428571427,30.714285714285715,24.945054945054945,8.30207551887972,9.152288072018004,11.45286321580395,10.877719429857464,16.804201050262566,16.90422605651413,10.677669417354338,25.692541856925416,20.669710806697108,16.19482496194825,10.076103500761036,98.11083123425692,80.5739514348786
G0P,6790.0,65500.0,15.384615384615385,21.53846153846154,30.76923076923077,26.324786324786327,8.541973490427099,9.941089837997055,12.665684830633284,12.297496318114874,16.715758468335785,14.948453608247423,7.069219440353461,25.686448184233836,18.689105403011514,17.891939769707708,10.983170947741364,98.29376854599407,84.44816053511705
G0R,84335.0,66000.0,15.610919692552347,20.315398886827456,30.74476543864299,27.418499867479458,8.58481057686607,9.527479694077194,11.157882255291398,11.389102982154503,17.28819588545681,15.284282919309893,11.187525938222564,24.69756595248506,20.95175630374581,17.213234222416556,11.193703541757761,98.59672368104071,78.35365853658537
G0S,72495.0,75500.0,11.700725115359262,18.094924192485166,30.355965721819377,33.02570863546473,9.166149389613077,12.531898751638042,13.049175805227947,11.06283191944272,14.759638595765226,12.028415752810538,8.179874474101661,21.56003505696757,21.93689745836985,17.607361963190186,11.349693251533742,98.18625741192885,79.5027988146197
G0T,13560.0,62800.0,17.705927636643572,20.70823710546574,30.100076982294073,26.096997690531175,7.300884955752212,8.001474926253687,10.471976401179942,12.020648967551622,19.76401179941003,17.551622418879056,12.278761061946902,28.31743278404163,24.111014744145706,13.616652211621854,9.106678230702515,99.29262844378258,76.3076923076923
G0V,18375.0,76500.0,11.283323000619964,17.296962182269063,31.680099194048356,33.04401735895846,8.108843537414966,10.884353741496598,13.27891156462585,11.020408163265307,17.741496598639454,14.993197278911566,6.857142857142858,22.192866578599734,19.484808454425362,16.974900924702773,11.261558784676353,98.25613079019074,81.36645962732919
G0W,36540.0,73500.0,13.214403700033037,18.401057152296,29.930624380574827,32.73868516683185,10.372194854953475,10.727969348659004,12.3015873015873,10.85112205801861,16.59824849480022,13.095238095238097,7.224958949096879,29.76311336717428,18.274111675126903,15.448392554991539,9.323181049069373,82.14236730215335,74.21156373193168
G0X,60485.0,65000.0,16.185492601948756,20.19126669072537,30.999639119451462,27.156261277517142,7.522526246176738,9.473423162767629,12.110440605108705,10.812598164834258,18.483921633462842,16.012234438290484,9.597420848144168,21.513904226483284,21.50386507378777,17.87973095070776,12.287922899307297,97.04855337545727,80.82291100235636
G0Y,9320.0,62400.0,15.463917525773196,22.336769759450174,33.10423825887743,22.90950744558992,7.027896995708155,8.744635193133048,9.763948497854077,11.051502145922747,21.19098712446352,18.025751072961373,9.495708154506438,28.733459357277884,20.478890989287965,14.933837429111533,9.073724007561438,97.85292538915728,85.99311136624569
G0Z,8975.0,64500.0,16.198979591836736,21.683673469387756,31.63265306122449,24.872448979591837,8.746518105849582,11.420612813370473,13.370473537604457,11.866295264623956,16.26740947075209,13.09192200557103,6.685236768802229,28.379287155346333,22.595830531271016,15.736381977135173,7.330195023537324,97.88182831661094,81.27388535031848
G1B,16700.0,100000.0,4.981132075471698,10.641509433962264,27.92452830188679,49.58490566037736,10.359281437125748,11.107784431137725,14.550898203592814,14.191616766467066,16.46706586826347,10.359281437125748,3.8922155688622757,13.812360387192852,21.03499627699181,22.561429635145196,17.647058823529413,97.5997599759976,87.43416102332581
G1C,36215.0,80000.0,9.484598963098506,16.55992680695334,31.19853613906679,36.657517535834096,9.581665055916057,9.333149247549358,11.901145934005246,12.522435454921993,17.86552533480602,14.676239127433385,9.788761562888306,13.13699536730642,23.246194573130378,22.73328921244209,19.937127729980144,97.35806632939854,68.23995127892813
G1E,27750.0,60400.0,16.67854597291518,23.057733428367783,31.50392017106201,22.915181753385603,8.936936936936938,13.567567567567568,12.81081081081081,10.774774774774775,14.342342342342343,13.189189189189191,12.054054054054054,16.721455182993644,23.843962305500767,19.48279640587333,19.066403681788298,94.7136563876652,41.437254200929566
G1G,24975.0,78000.0,10.927743086529883,16.369313113291703,31.13291703835861,35.45941123996432,9.18918918918919,10.57057057057057,14.094094094094094,11.811811811811811,13.873873873873874,13.213213213213212,10.61061061061061,12.3991195891416,22.817314746881877,21.76571288823673,22.7439471753485,95.70527172806838,69.61178045515395
G1H,29620.0,60800.0,15.294511378848727,23.32663989290495,33.701472556894245,22.690763052208833,8.25455773126266,12.727886563133017,12.592842673869006,10.212694125590817,14.483457123565158,13.284942606347064,15.24307900067522,15.1129363449692,23.24435318275154,20.0,20.55441478439425,93.44626967830253,39.93299832495813
G1J,23325.0,48400.0,25.321239606953895,26.56840513983371,28.987150415721846,14.965986394557824,10.289389067524116,19.39978563772776,14.276527331189712,9.710610932475884,12.604501607717042,10.482315112540192,10.39657020364416,20.448249811130697,20.80080584235709,18.7358348023168,22.23621254092168,91.32519616390584,21.550094517958414
G1K,18910.0,50000.0,26.716222125054657,23.174464363795366,28.858766943594226,17.09663314385658,9.148598625066102,23.268112109994714,15.573770491803279,9.862506610259123,13.40560549973559,11.422527763088313,7.3241671073506085,14.591618231875191,17.008259406546344,17.130620985010705,36.28020801468339,90.94360086767897,26.166593981683384
G1L,22025.0,49200.0,25.17619420516836,25.763508222396243,29.60062646828504,15.505090054815977,9.511918274687854,20.72644721906924,15.278093076049942,9.943246311010217,12.849035187287175,11.169125993189558,8.467650397275824,17.572223694672676,20.037105751391465,17.73124834349324,26.769149218128813,93.05045871559633,20.078277886497066
G1M,20770.0,59600.0,18.35411471321696,22.443890274314214,31.820448877805486,22.044887780548628,8.907077515647568,13.529128550794415,12.253249879634087,10.471834376504574,13.890226287915262,13.288396726047184,14.684641309581126,21.426403641881638,23.125948406676784,16.418816388467373,19.271623672230653,91.61306284017813,33.01745635910224
G1N,8400.0,48000.0,26.1,27.3,29.2,13.5,9.94047619047619,23.809523809523807,15.892857142857142,9.94047619047619,13.452380952380953,9.94047619047619,7.6190476190476195,18.462594371997255,22.031571722717914,15.71722717913521,24.708304735758407,93.48219674109836,22.334004024144868
G1P,16535.0,64000.0,14.807930607187112,21.933085501858738,32.032218091697644,25.774473358116477,9.888116117326883,14.212276988206835,13.335349259147264,10.462654974296946,13.305110371938314,11.158149380102813,12.7608104021772,15.502183406113538,23.107714701601164,20.66957787481805,20.705967976710333,93.08855291576674,44.31396786155748
G1R,16425.0,54400.0,24.032489249880555,21.35690396559962,27.854753941710463,22.216913521261347,9.710806697108067,21.095890410958905,12.207001522070016,9.89345509893455,12.815829528158297,15.068493150684931,12.054794520547945,6.014271151885831,15.324498810737344,16.47978253482841,49.54128440366973,91.49066421793694,26.808100289296043
G1S,25910.0,70500.0,14.787701317715959,18.08199121522694,28.91654465592972,33.01610541727672,9.725974527209571,14.067927441142416,10.362794287919721,8.722500964878426,12.73639521420301,16.67309918950212,17.657275183326902,5.299539170506913,12.903225806451612,15.668202764976957,56.175115207373274,91.477621091355,43.68861404146963
G1T,6795.0,133000.0,6.093189964157706,8.24372759856631,18.996415770609318,62.00716845878136,10.816777041942604,6.990434142752024,10.5224429727741,11.11111111111111,15.15820456217807,15.967623252391464,14.348785871964681,6.204379562043796,13.047445255474452,15.328467153284672,57.66423357664233,93.52465047829286,78.99461400359067
G1V,23630.0,54400.0,23.421588594704684,21.95519348268839,29.368635437881874,20.65173116089613,23.931443080829453,20.376639864578923,10.050782903089294,6.53829877274651,8.37917900973339,9.500634786288616,12.357173085061362,5.5177824267782425,16.37029288702929,20.94665271966527,45.68514644351465,86.19067977768276,25.593775593775593
G1W,22500.0,79500.0,12.028639618138424,16.467780429594274,28.305489260143197,37.85202863961814,10.511111111111111,13.822222222222221,12.711111111111112,9.688888888888888,12.022222222222222,12.88888888888889,13.555555555555557,6.0855263157894735,14.528508771929824,18.804824561403507,49.28728070175439,86.9675925925926,53.67717287488061
G1X,26745.0,72000.0,13.559322033898304,17.41140215716487,30.81664098613251,32.66563944530046,12.020938493176295,13.572630398205272,12.002243409983175,9.94578425873995,12.581790988969901,12.880912320059823,12.469620489811179,7.7985739750445635,16.688948306595368,19.184491978609625,42.736185383244205,87.35976065818998,49.09719554360353
G1Y,12735.0,110000.0,5.656934306569343,9.124087591240876,23.631386861313867,55.565693430656935,9.50137416568512,7.930899096976836,11.54299175500589,11.503729878288183,15.744012563800549,17.157440125638004,10.679230467216334,6.053496011262318,12.717034256217739,18.488972313467855,52.229000469263255,94.54259913623872,82.69581056466302
G2A,15350.0,90000.0,7.892720306513409,13.409961685823754,28.735632183908045,43.371647509578544,9.86970684039088,11.530944625407166,13.648208469055376,12.76872964169381,13.517915309446254,12.08469055374593,8.697068403908794,12.012856568903175,21.494576134993974,21.374045801526716,25.592607472880673,96.34106501143417,75.57603686635944
G2B,24935.0,76500.0,11.895250776742122,16.688859298712828,30.181979582778517,34.9312028406569,9.90575496290355,11.369560858231402,13.495087226789654,11.71044716262282,14.818528173250451,12.171646280328854,9.404451574092642,14.236024844720497,23.080745341614907,20.372670807453417,20.770186335403725,95.65479782739892,58.883473637572
G2C,12285.0,80000.0,8.967851099830796,15.820642978003384,32.48730964467005,36.80203045685279,9.035409035409035,12.454212454212454,14.163614163614163,12.413512413512413,14.529914529914532,12.332112332112333,10.866910866910867,10.559610705596107,20.437956204379564,20.632603406326034,31.143552311435524,93.97639397639398,54.36974789915966
G2E,21055.0,86000.0,8.177826564215149,14.763995609220636,29.473106476399565,41.822173435784855,9.95013061030634,9.712657326050818,12.087390168606031,12.633578722393732,14.96081690809784,13.607219187841368,12.016148183329376,11.597938144329897,23.081328751431844,21.93585337915235,23.45360824742268,95.98246895544193,73.85120350109409
G2G,10790.0,90000.0,6.813417190775681,13.10272536687631,30.083857442348013,43.710691823899374,9.823911028730306,11.770157553290083,12.974976830398516,12.279888785912881,18.813716404077848,12.140871177015756,6.024096385542169,9.58980044345898,19.17960088691796,21.784922394678492,29.98891352549889,94.1806331471136,83.47280334728033
G2J,3225.0,63200.0,9.577464788732394,23.380281690140844,37.183098591549296,24.225352112676056,7.131782945736434,14.108527131782948,10.387596899224807,8.992248062015504,16.27906976744186,17.984496124031008,16.434108527131784,13.403880070546737,26.63139329805996,19.753086419753085,24.33862433862434,93.63354037267081,45.96100278551532
G2K,12845.0,83000.0,6.531881804043546,14.69673405909798,33.903576982892695,38.33592534992224,7.395873880887505,11.093810821331257,11.444141689373296,11.24951342934994,17.205138186064616,16.97158427403659,12.61191124951343,8.726084927671488,21.5585627624825,21.185254316378906,31.40457302846477,95.66074950690336,60.879811468970935
G2L,14610.0,83000.0,9.295352323838081,15.367316341829085,29.83508245877061,38.90554722638681,10.574948665297741,8.042436687200547,12.69678302532512,13.75770020533881,14.921286789869953,14.099931553730322,8.966461327857632,12.593516209476311,21.820448877805486,21.820448877805486,24.688279301745634,95.98765432098766,72.4887556221889
G2M,5625.0,100000.0,5.099778270509978,10.643015521064301,27.494456762749447,50.332594235033255,8.977777777777778,10.044444444444444,17.066666666666666,13.777777777777779,13.244444444444445,10.666666666666668,4.888888888888889,10.955710955710956,23.076923076923077,22.377622377622377,24.475524475524477,97.14285714285714,85.74610244988864
G2N,8485.0,94000.0,6.866952789699571,11.874105865522175,28.612303290414882,45.35050071530758,9.546258102533884,12.080141426045964,17.08898055391868,13.494401885680613,12.315851502651737,9.95875073659399,4.3017088980553915,13.422818791946309,21.84936614466816,21.84936614466816,17.375093214019387,96.28756629345905,81.54506437768241
G3A,20235.0,109000.0,5.190102595051298,9.656004828002414,24.683162341581173,55.2202776101388,11.21818631084754,8.154188287620459,10.995799357548803,13.269088213491475,17.790956263899186,14.702248579194466,8.796639486039041,8.22746521476104,17.725347852389596,21.14337568058076,37.65880217785844,97.0898143502258,81.30277442702051
G3B,8315.0,133000.0,3.1897926634768736,6.539074960127592,18.660287081339714,65.86921850079744,12.146722790138305,7.576668671076368,14.431749849669274,17.739025856885146,14.85267588695129,9.320505111244739,3.4275405892964526,7.884761182714177,16.67930250189538,21.30401819560273,39.8786959818044,97.23391461214672,90.74960127591707
G3C,10435.0,105000.0,5.889423076923077,9.975961538461538,23.798076923076923,53.48557692307693,8.001916626736943,12.410158121705797,18.35170100622904,14.03929084810733,13.128893148059415,8.19357930043124,3.4499281264973645,11.695544554455447,16.08910891089109,23.143564356435643,26.361386138613863,96.98131288931481,88.71548619447779
G3E,16115.0,103000.0,5.103668261562999,10.606060606060606,25.996810207336523,51.8341307814992,10.921501706484642,11.666149550108594,15.854793670493327,14.520632950667082,13.651877133105803,7.756748371082842,3.754266211604096,12.161084529505581,22.40829346092504,22.92663476874003,18.381180223285487,97.11269791990065,81.86157517899761
G3G,10025.0,91000.0,6.019656019656019,12.653562653562652,30.34398034398034,43.611793611793615,8.82793017456359,12.967581047381547,15.112219451371573,13.366583541147131,14.613466334164588,10.124688279301745,4.538653366583541,17.8168130489335,22.396486825595986,19.44792973651192,12.358845671267252,98.05194805194806,88.6977886977887
G3H,10145.0,87000.0,8.83054892601432,14.200477326968974,28.878281622911693,41.527446300715994,8.62493839329719,13.011335633316905,15.081320847708229,11.335633316904879,13.997042878265157,10.892065056678167,6.9985214391325785,15.782828282828282,21.654040404040405,20.643939393939394,15.151515151515152,97.98792756539235,77.68496420047732
G3J,10635.0,88000.0,7.28476821192053,11.810154525386315,32.22958057395143,41.83222958057395,10.390220968500236,14.386459802538788,16.12599905970851,12.740949694405264,12.740949694405264,8.979783732957216,4.325340855665257,14.742451154529308,24.215512137359386,20.071047957371228,14.09117821195974,96.56470588235294,74.06181015452539
G3K,20400.0,97000.0,5.967336683417086,10.804020100502512,28.70603015075377,47.61306532663316,10.392156862745098,14.411764705882351,16.96078431372549,13.137254901960786,11.27450980392157,6.78921568627451,3.799019607843137,13.470319634703195,19.797782126549247,22.0808871493803,21.06979778212655,95.97743438803042,71.74323473882946
G3L,11105.0,71500.0,14.185110663983904,18.712273641851105,29.376257545271628,31.58953722334004,7.879333633498424,12.111661413777577,11.616389013957678,11.616389013957678,16.884286357496624,13.867627194957228,9.545249887438091,19.444444444444446,25.11111111111111,16.166666666666664,10.11111111111111,98.10212381382738,79.57957957957959
G3M,7435.0,67000.0,16.666666666666664,18.939393939393938,29.393939393939394,28.636363636363637,7.531943510423672,12.642905178211164,13.113651647612642,10.423671822461332,14.593140551445863,13.113651647612642,11.634162743779422,15.255731922398589,24.33862433862434,19.753086419753085,13.932980599647266,97.14484679665738,65.15151515151516
G3N,11115.0,100000.0,5.698324022346369,10.949720670391061,26.81564245810056,49.94413407821229,8.502024291497975,14.664867296446243,15.789473684210526,11.650922177237968,13.000449842555106,9.401709401709402,4.183535762483131,13.458162668227033,19.719133996489173,19.192510239906376,19.485078993563487,96.94107062528116,86.80089485458613
G3S,6645.0,114000.0,2.2964509394572024,5.010438413361169,25.260960334029225,59.707724425887264,10.9104589917231,18.058690744920995,17.005267118133936,12.56583897667419,9.405568096313017,4.288939051918736,1.655379984951091,11.05476673427992,28.1947261663286,19.371196754563893,17.13995943204868,90.9706546275395,70.47817047817048
G3Z,7370.0,64500.0,16.909620991253643,21.428571428571427,29.008746355685133,27.259475218658892,7.123473541383989,8.683853459972863,10.78697421981004,10.651289009497965,17.028493894165535,17.84260515603799,15.128900949796472,19.208573784006592,21.187139323990106,18.46661170651278,17.312448474855728,98.29181494661921,63.7956204379562
G4A,3065.0,65500.0,15.384615384615385,20.27972027972028,30.069930069930066,27.62237762237762,8.482871125611746,9.29853181076672,11.419249592169658,10.114192495921696,17.29200652528548,16.965742251223492,12.071778140293638,21.74757281553398,29.126213592233007,12.427184466019417,6.213592233009709,99.66555183946488,67.83216783216784
G4R,20325.0,75000.0,15.736607142857142,17.243303571428573,24.441964285714285,38.058035714285715,11.119311193111932,11.094710947109471,12.275522755227552,12.669126691266912,15.079950799507996,10.947109471094711,8.83148831488315,27.048924898722344,19.663446556559677,17.85602991586164,14.27235899033967,86.19739478957916,55.60538116591929
G4S,4935.0,87000.0,6.712962962962964,14.814814814814813,30.324074074074076,42.592592592592595,11.043566362715298,13.677811550151976,12.360688956433636,13.47517730496454,13.37386018237082,11.144883485309018,6.382978723404255,24.876847290640395,23.891625615763548,18.103448275862068,5.172413793103448,93.8133874239351,83.4862385321101
G4T,12655.0,75500.0,12.69296740994854,20.154373927958833,26.329331046312177,34.99142367066895,7.625444488344528,9.679968391939944,9.363887791386803,13.038324772817067,20.82180956143817,17.700513630975898,10.66772026866851,29.393115942028984,18.88586956521739,17.34601449275362,13.269927536231885,94.45773524720893,75.55746140651802
G4V,6290.0,54400.0,22.435897435897438,22.596153846153847,29.967948717948715,20.192307692307693,7.551669316375199,9.062003179650238,11.208267090620032,11.605723370429253,18.680445151033386,18.441971383147855,10.81081081081081,32.12962962962963,18.796296296296298,16.296296296296298,9.444444444444445,99.28115015974441,68.16
G4W,13990.0,56000.0,22.15868477483917,21.87276626161544,27.734095782701928,23.731236597569694,10.114367405289492,8.684774839170837,10.93638313080772,10.650464617583989,17.40528949249464,17.08363116511794,12.687634024303074,24.83108108108108,22.21283783783784,18.49662162162162,12.37331081081081,99.09974792942023,59.857142857142854
G4X,15065.0,72000.0,14.454277286135694,18.436578171091444,29.71976401179941,30.899705014749262,8.264188516428808,10.18918021905078,11.749087288416861,11.549950215731828,18.65250580816462,15.565881181546631,9.923664122137405,22.874251497005986,21.51696606786427,19.16167664670659,16.087824351297407,88.05220883534136,71.7551622418879
G4Z,9390.0,81000.0,10.50228310502283,16.095890410958905,28.19634703196347,39.49771689497717,9.26517571884984,10.915867944621937,11.714589989350372,12.193823216187434,19.009584664536742,12.513312034078808,9.79765708200213,17.385705086928528,21.056020605280104,21.37797810688989,16.162266580811334,98.43497031840259,73.22654462242562
G5A,8285.0,63600.0,16.124837451235372,21.84655396618986,31.079323797139143,24.83745123537061,8.147254073627037,7.785153892576946,10.259505129752565,11.466505733252868,18.527459263729632,17.260108630054315,12.975256487628245,21.356421356421357,27.344877344877343,13.492063492063492,11.904761904761903,98.96404631322365,68.79063719115734
G5B,5975.0,85000.0,11.531190926275993,17.391304347826086,23.629489603024574,42.722117202268436,9.9581589958159,11.548117154811715,13.05439330543933,13.556485355648535,15.481171548117153,11.380753138075313,8.03347280334728,27.853403141361255,23.141361256544503,17.905759162303664,9.738219895287958,97.92207792207792,71.05263157894737
G5C,11390.0,71500.0,15.200764818355642,17.78202676864245,27.62906309751434,34.608030592734224,10.184372256365233,9.745390693590869,11.28182616330114,12.774363476733978,18.61281826163301,12.686567164179104,10.57945566286216,22.483588621444202,21.00656455142232,21.38949671772429,11.37855579868709,98.98049645390071,64.84674329501917
G5H,6975.0,53600.0,24.731182795698924,22.119815668202765,27.956989247311824,21.044546850998465,8.315412186379929,8.817204301075268,10.60931899641577,10.53763440860215,17.562724014336915,16.48745519713262,12.903225806451612,28.021978021978022,23.992673992673993,14.285714285714285,9.24908424908425,99.32634730538922,59.87748851454824
G5J,6010.0,60000.0,21.891418563922944,19.78984238178634,27.670753064798596,25.39404553415061,9.151414309484194,8.985024958402663,10.482529118136439,11.564059900166388,17.88685524126456,16.638935108153078,11.980033277870216,21.909547738693465,22.613065326633166,16.683417085427134,11.959798994974873,99.65546942291128,65.78947368421053
G5L,28735.0,55200.0,22.259696458684655,22.93423271500843,29.20741989881956,21.079258010118043,10.753436575604663,11.954062989385767,10.944840786497304,9.500609013398295,15.068731512093267,16.425961371150166,13.589698973377415,14.902943018159048,22.124817365894387,20.997704028386558,22.897098726779376,97.82226905514577,49.46164199192463
G5M,8830.0,86000.0,6.315789473684211,15.789473684210526,30.13157894736842,41.05263157894737,9.28652321630804,10.079275198187995,13.703284258210646,12.514156285390712,14.949037372593432,14.382785956964891,6.5685164212910525,12.728551336146273,19.62025316455696,23.20675105485232,24.542897327707454,98.69020501138952,77.54293262879789
G5N,8375.0,91000.0,6.950354609929079,13.75886524822695,28.368794326241137,43.829787234042556,9.373134328358208,10.805970149253731,12.895522388059701,12.298507462686567,18.149253731343286,13.91044776119403,5.014925373134329,12.914862914862915,17.82106782106782,19.76911976911977,25.324675324675322,99.28358208955224,87.58915834522111
G5R,20115.0,62800.0,17.77426160337553,20.675105485232066,30.116033755274263,25.949367088607595,10.216256524981358,10.315684812329108,11.558538404175989,10.837683320904798,15.113099676858067,15.411384538901318,12.900820283370617,18.176178660049626,21.43300248138958,19.16873449131514,16.656327543424318,98.07497467071936,54.085397996837116
G5T,2885.0,57200.0,21.660649819494584,22.021660649819495,30.324909747292416,21.299638989169676,8.492201039861353,8.145580589254767,9.705372616984402,11.091854419410744,19.23743500866551,17.677642980935875,13.69150779896014,31.535269709543567,20.33195020746888,12.448132780082988,9.54356846473029,99.30555555555556,64.62093862815884
G5V,11000.0,56000.0,20.604395604395602,23.717948717948715,28.846153846153843,22.344322344322347,9.363636363636365,9.181818181818182,10.09090909090909,11.545454545454545,17.40909090909091,16.545454545454547,13.818181818181818,25.492283129324107,22.72485364555615,16.711016498137308,12.240553485896752,98.8388295401765,57.09057639524245
G5X,6180.0,65500.0,12.844036697247708,22.018348623853214,31.376146788990827,27.706422018348626,9.546925566343042,9.627831715210355,13.592233009708737,11.650485436893204,14.563106796116504,13.754045307443366,10.355987055016183,24.695121951219512,24.695121951219512,16.260162601626014,9.75609756097561,98.7603305785124,69.90825688073394
G5Y,23085.0,58400.0,19.822222222222223,21.866666666666667,30.044444444444444,23.333333333333332,9.63829326402426,10.049815897769115,12.150747238466536,11.197747455057398,16.50422352176738,15.204678362573098,10.894520251245398,24.076534679776774,24.049960138187615,16.50279032686686,11.427052883337762,97.48510919920582,57.44394618834081
G5Z,7600.0,78000.0,13.26219512195122,15.853658536585366,28.810975609756095,36.58536585365854,11.052631578947368,10.131578947368421,14.605263157894738,12.302631578947368,13.486842105263158,10.0,8.289473684210526,21.112006446414185,20.30620467365028,19.097502014504432,16.43835616438356,98.48584595128374,69.85074626865672
G6A,2545.0,94000.0,6.532663316582915,11.557788944723619,27.63819095477387,45.22613065326633,12.573673870333987,8.055009823182711,17.4852652259332,14.734774066797643,12.966601178781925,8.644400785854616,2.75049115913556,16.543209876543212,22.962962962962962,22.22222222222222,18.765432098765434,98.42829076620825,83.33333333333334
G6B,8405.0,56800.0,21.085080147965474,22.44143033292232,27.373612823674478,23.921085080147968,9.339678762641284,7.852468768590125,11.540749553837001,11.362284354550862,15.823914336704343,15.70493753718025,13.56335514574658,24.945770065075923,23.571945046999275,14.822848879248014,12.79826464208243,97.9530403371463,62.74752475247525
G6C,7960.0,88000.0,6.508875739644971,13.609467455621301,31.06508875739645,42.15976331360947,11.934673366834172,13.128140703517587,14.321608040201006,13.442211055276381,15.012562814070352,9.924623115577889,4.271356783919598,14.872192099147947,19.519752130131682,21.766072811773817,16.963594113090625,97.85894206549118,67.90490341753343
G6E,13110.0,78000.0,10.746812386156648,17.395264116575593,29.143897996357016,36.0655737704918,9.801678108314265,10.793287566742944,13.196033562166285,11.441647597254006,14.454614797864226,12.433257055682684,10.068649885583524,17.461089494163424,22.859922178988327,20.184824902723737,16.342412451361866,96.90880989180835,70.62043795620438
G6G,20355.0,55600.0,20.395421436004163,23.72528616024974,30.22892819979188,20.4474505723205,8.204372390076148,9.137803979366248,10.341439449766641,10.022107590272661,15.59813313682142,15.892901007123559,17.88258413166298,21.696931747025676,21.415153412648717,19.411396368190356,11.865998747651847,96.58354114713217,63.34203655352481
G6H,7095.0,62800.0,15.732087227414329,21.962616822429908,32.242990654205606,24.299065420560748,8.104298801973222,9.584214235377026,11.768851303735024,9.866102889358704,16.631430584918956,17.688513037350244,10.711768851303734,21.62162162162162,20.01689189189189,17.31418918918919,8.868243243243242,98.13486370157818,79.69465648854963
